open_time,open,high,low,close,volume
1772451000000,1938.49000000,1954.81000000,1936.18000000,1947.81000000,6126.08250000
1772452800000,1947.80000000,1948.98000000,1935.88000000,1938.47000000,4138.70430000
1772454600000,1938.47000000,1942.03000000,1930.40000000,1938.12000000,4651.17260000
1772456400000,1938.11000000,1944.50000000,1929.00000000,1934.19000000,7893.68660000
1772458200000,1934.20000000,1939.77000000,1922.55000000,1927.71000000,7922.59170000
1772460000000,1927.71000000,1935.09000000,1921.70000000,1927.72000000,10929.99200000
1772461800000,1927.71000000,1985.48000000,1925.95000000,1979.75000000,47253.60030000
1772463600000,1979.75000000,2047.82000000,1974.36000000,2031.19000000,58751.98280000
1772465400000,2031.19000000,2065.48000000,2021.53000000,2047.33000000,40265.39120000
1772467200000,2047.33000000,2076.86000000,2043.36000000,2058.43000000,28639.90660000
1772469000000,2058.43000000,2090.00000000,2044.25000000,2064.33000000,31534.34230000
1772470800000,2064.33000000,2066.00000000,2049.81000000,2054.40000000,11226.99130000
1772472600000,2054.36000000,2058.34000000,2025.58000000,2041.01000000,16031.72570000
1772474400000,2041.01000000,2041.12000000,2024.24000000,2033.52000000,8142.42300000
1772476200000,2033.53000000,2038.35000000,2024.98000000,2029.40000000,8041.95250000
1772478000000,2029.40000000,2038.00000000,2017.15000000,2033.36000000,9986.18410000
1772479800000,2033.36000000,2049.39000000,2030.30000000,2043.57000000,8813.38710000
1772481600000,2043.56000000,2057.70000000,2024.98000000,2037.30000000,13813.99940000
1772483400000,2037.31000000,2050.25000000,2034.26000000,2035.50000000,7006.40440000
1772485200000,2035.50000000,2042.49000000,2029.35000000,2040.12000000,9080.30460000
1772487000000,2040.13000000,2047.87000000,2038.81000000,2043.01000000,4656.87740000
1772488800000,2043.01000000,2052.89000000,2041.41000000,2050.00000000,6082.16910000
1772490600000,2050.00000000,2058.59000000,2049.32000000,2053.82000000,5699.96250000
1772492400000,2053.82000000,2055.75000000,2037.18000000,2037.58000000,7396.11130000
1772494200000,2037.59000000,2038.16000000,2024.32000000,2027.35000000,29817.21890000
1772496000000,2027.34000000,2035.33000000,2021.85000000,2027.54000000,13643.24510000
1772497800000,2027.55000000,2038.94000000,2018.76000000,2035.46000000,14988.76230000
1772499600000,2035.46000000,2041.48000000,2028.77000000,2029.22000000,7277.98140000
1772501400000,2029.21000000,2034.30000000,2019.53000000,2020.01000000,5684.60190000
